Org Defined ID,Username,FirstName,LastName,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,2,WR,,Give a sequence of two insert statements that violate constraint 1 above ( Every book has a unique value for isbn).,False,1,"INSERT INTO Book VALUES (Harry Potter, 12983503345, J.K. Rowling); INSERT INTO Book VALUES (Lord of the Rings, 12983503345, J.R.R. Tolkien);",,0,1
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,3,WR,,"Let's assume that the book table contains the following row (and no other rows):     ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom') Give an SQL statement that violates constraint 2.",False,1,"INSERT INTO Copy VALUES (12983503345, 787769, 100, 5);",,1,1
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,4,WR,,"Let's assume that we have two copies of Jennifer Widom's book, i.e., the table Copy has the following two rows:    [ ('9781292025827', 1, 200, 81),      ('9781292025827', 2, 200, 81) ] Give an SQL update statement that shows that condition 3 is handled correctly.",False,1,UPDATE Book SET isbn = '9781292025828' WHERE title= 'A first course in Database Systems';,,0,1
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,5,WR,,"For your database, give an SQL statement that shows that constraint 4 is handled correctly.",False,1,DELETE* FROM Book WHERE isbn = '9781292025827';,,0,1
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,6,WR,,Add a constraint to Copy (or recreate Copy with the added constraint) that makes sure that books never weigh less than 10 grams and never more than 1000 grams.  ,False,1,"CREATE Table Copy (isbn TEXT NOT NULL, serial_number TEXT NOT NULL, weight TEXT NOT NULL, bookcase TEXT NOT NULL, FOREIGN KEY (isbn) REFERENCES Book(isbn) ON DELETE CASCADE ON UPDATE CASCADE, CONSTRAINT original_exists CHECK(EXISTS(SELECT * FROM Book WHERE Book.isbn=Copy.isbn)), CONSTRAINT proper_weight CHECK(weight>=10 AND weight<=1000));",,0,1
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,7,WR,,Write an assertion that makes sure that somewhere in our library there exists a book copy written by 'Jennifer Widom' NB PostgreSQL and SQLite do not support assertions yet. PostgreSQL does check the syntax of your query.,False,1,"CREATE ASSERTION Jennifer_Widom_in_library CHECK (EXISTS (SELECT * FROM Book, Copy WHERE author = 'Jennifer Widom' AND Book.isbn=Copy.isbn ));",,1,1
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,8,WR,,Create an assertion that states that the total amount of book copies in our library should not exceed 1 billion grams.,False,1,CREATE ASSERTION weight_limit CHECK (SUM(SELECT weight FROM Copy)<=1000000000);,,0,1
260,260,firstname260,lastname260,1,01/01/2024 00:00,01/01/2024 00:00,,9,WR,,"Create an assertion that makes sure that no bookcase in our library has more than 1,000,000 grams of books.",False,1,CREATE ASSERTION bookcase_limit CHECK (NOT EXISTS(SELECT bookcase FROM Copy WHERE SUM(weight)>1000000));,,0,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,1,WR,,"A library is setting up a database with the following relational schema:     Book(isbn, title, author)    Copy(isbn, serial_number, weight, bookcase)  A book must have an isbn and a title. Several copies of each book can be present in the library, each with a unique serial number, a weight in grams. Each bookcase has a number. The following constraints apply to every change to the database:         1. Every book has a unique value for isbn.    2. For every copy C there exists a book that has C's isbn. A copy cannot be added to the database if a book with the copy's isbn does not exists in the table Book.     3. If the isbn of a book in the database changes, then the isbn of copiesof that book should also change (so those copies continue to belong to the same book).    4. The removal of a book must result in all its copies being deleted.      Give the SQL create statements for Book and Copy such that the above requirements are fulfilled. Use sensible data types or each attribute. Use key constraints and associated actions. Do not use triggers.   NB foreign keys need to be enabled explicitly in SQLite 3 using the command ""PRAGMA foreign_keys = ON;"". Without this option enabled, SQLite will ignore foreign keys, which will make it difficult to properly test your queries.   ",False,1,"CREATE TABLE Book (     isbn TEXT NOT NULL PRIMARY KEY,     title TEXT NOT NULL,     author TEXT );   CREATE TABLE Copy (     isbn TEXT NOT NULL,     serial_number INT NOT NULL,     weight INT NOT NULL,     bookcase INT,     PRIMARY KEY (isbn, serial_number),     FOREIGN KEY (isbn) REFERENCES Book (isbn) ON UPDATE CASCADE ON DELETE CASCADE );",,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,2,WR,,Give a sequence of two insert statements that violate constraint 1 above ( Every book has a unique value for isbn).,False,1,"INSERT INTO Book (isbn, title) VALUES ('0-13-606701-8', 'Database systems');   INSERT INTO Book (isbn, title) VALUES ('0-13-606701-8', 'Database systems - The Complete Book');",,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,3,WR,,"Let's assume that the book table contains the following row (and no other rows):     ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom') Give an SQL statement that violates constraint 2.",False,1,"INSERT INTO Copy (isbn, serial_number, weight) VALUES ('9781292025664', 24, 342);",,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,4,WR,,"Let's assume that we have two copies of Jennifer Widom's book, i.e., the table Copy has the following two rows:    [ ('9781292025827', 1, 200, 81),      ('9781292025827', 2, 200, 81) ] Give an SQL update statement that shows that condition 3 is handled correctly.",False,1,UPDATE Book SET isbn = '9781292025830' WHERE isbn = '9781292025827';,,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,5,WR,,"For your database, give an SQL statement that shows that constraint 4 is handled correctly.",False,1,DELETE FROM Book WHERE isbn = '9781292025827';,,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,6,WR,,Add a constraint to Copy (or recreate Copy with the added constraint) that makes sure that books never weigh less than 10 grams and never more than 1000 grams.  ,False,1,ALTER TABLE Copy ADD CONSTRAINT ck_weight CHECK (weight BETWEEN 10 AND 1000);,,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,7,WR,,Write an assertion that makes sure that somewhere in our library there exists a book copy written by 'Jennifer Widom' NB PostgreSQL and SQLite do not support assertions yet. PostgreSQL does check the syntax of your query.,False,1,CREATE ASSERTION jennifer_widom_in_library CHECK ( EXISTS (     SELECT *     FROM Book     WHERE author = 'Jennifer Widom' ) );,,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,8,WR,,Create an assertion that states that the total amount of book copies in our library should not exceed 1 billion grams.,False,1,CREATE ASSERTION prevent_selfdestruction CHECK ( (SELECT SUM(weight) FROM Copy) <= 1000000000 );,,1,1
261,261,firstname261,lastname261,1,01/01/2024 00:00,01/01/2024 00:00,,9,WR,,"Create an assertion that makes sure that no bookcase in our library has more than 1,000,000 grams of books.",False,1,CREATE ASSERTION prevent_shelfdestruction CHECK ( NOT EXISTS (     SELECT SUM(weight)     FROM Copy     GROUP BY bookcase     HAVING SUM(weight) > 1000000) );,,1,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,1,WR,,"A library is setting up a database with the following relational schema:     Book(isbn, title, author)    Copy(isbn, serial_number, weight, bookcase)  A book must have an isbn and a title. Several copies of each book can be present in the library, each with a unique serial number, a weight in grams. Each bookcase has a number. The following constraints apply to every change to the database:         1. Every book has a unique value for isbn.    2. For every copy C there exists a book that has C's isbn. A copy cannot be added to the database if a book with the copy's isbn does not exists in the table Book.     3. If the isbn of a book in the database changes, then the isbn of copiesof that book should also change (so those copies continue to belong to the same book).    4. The removal of a book must result in all its copies being deleted.      Give the SQL create statements for Book and Copy such that the above requirements are fulfilled. Use sensible data types or each attribute. Use key constraints and associated actions. Do not use triggers.   NB foreign keys need to be enabled explicitly in SQLite 3 using the command ""PRAGMA foreign_keys = ON;"". Without this option enabled, SQLite will ignore foreign keys, which will make it difficult to properly test your queries.   ",False,1,"CREATE TABLE Book( isbn CHAR(13) NOT NULL PRIMARY KEY, title TEXT, author TEXT, UNIQUE(isbn) ); CREATE TABLE Copy( isbn CHAR(13), serial_number NUMERIC(5,0) NOT NULL, weight NUMERIC(4,0), bookcase INT, PRIMARY KEY(isbn,serial_number), FOREIGN KEY(isbn) REFERENCES Book(isbn)   ON UPDATE CASCADE ON DELETE CASCADE, UNIQUE(isbn, serial_number) );",,"0,8",1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,2,WR,,Give a sequence of two insert statements that violate constraint 1 above ( Every book has a unique value for isbn).,False,1,"INSERT INTO Book(isbn, title, author) VALUES('qwertyuiopasd', 'book1', 'bob');   INSERT INTO Book(isbn, title, author) VALUES('jjjjjjjjjjjjj', 'book2', 'eve');",,0,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,3,WR,,"Let's assume that the book table contains the following row (and no other rows):     ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom') Give an SQL statement that violates constraint 2.",False,1,"INSERT INTO Copy  VALUES ('0081292025827', 01234, 1234, 'Big Dick Billy');",,1,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,4,WR,,"Let's assume that we have two copies of Jennifer Widom's book, i.e., the table Copy has the following two rows:    [ ('9781292025827', 1, 200, 81),      ('9781292025827', 2, 200, 81) ] Give an SQL update statement that shows that condition 3 is handled correctly.",False,1,UPDATE Book SET isbn = '696969202000' WHERE Book.isbn = '9781292025827';,,1,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,5,WR,,"For your database, give an SQL statement that shows that constraint 4 is handled correctly.",False,1,DELETE FROM Book WHERE Book.author = 'Jennifer Widom';,,1,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,6,WR,,Add a constraint to Copy (or recreate Copy with the added constraint) that makes sure that books never weigh less than 10 grams and never more than 1000 grams.  ,False,1,"CREATE TABLE Copy( isbn CHAR(13), serial_number NUMERIC(5,0) NOT NULL, weight NUMERIC(4,0), CHECK (10 <= weight AND weight<= 1000),  bookcase INT, PRIMARY KEY(isbn,serial_number), FOREIGN KEY(isbn) REFERENCES Book(isbn)   ON UPDATE CASCADE ON DELETE CASCADE, UNIQUE(isbn, serial_number) );",,1,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,7,WR,,Write an assertion that makes sure that somewhere in our library there exists a book copy written by 'Jennifer Widom' NB PostgreSQL and SQLite do not support assertions yet. PostgreSQL does check the syntax of your query.,False,1,"CREATE ASSERTION containsJenniferWidow CHECK EXISTS ( SELECT * FROM Copy C, Book B WHERE B.author = 'Jennifer Widow' AND C.isbn = B.isbn );",,0,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,8,WR,,Create an assertion that states that the total amount of book copies in our library should not exceed 1 billion grams.,False,1,CREATE ASSERTION lessThanBillion CHECK ( SELECT sum(C.weight) FROM Copy c < 1000000000 );,,0,1
262,262,firstname262,lastname262,1,01/01/2024 00:00,01/01/2024 00:00,,9,WR,,"Create an assertion that makes sure that no bookcase in our library has more than 1,000,000 grams of books.",False,1,CREATE ASSERTION lessThanMillion CHECK NOT EXISTS ( SELECT * FROM Copy c GROUP BY c.bookcase HAVING sum(c.weight) > 1000000 );,,1,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,1,WR,,"A library is setting up a database with the following relational schema:     Book(isbn, title, author)    Copy(isbn, serial_number, weight, bookcase)  A book must have an isbn and a title. Several copies of each book can be present in the library, each with a unique serial number, a weight in grams. Each bookcase has a number. The following constraints apply to every change to the database:         1. Every book has a unique value for isbn.    2. For every copy C there exists a book that has C's isbn. A copy cannot be added to the database if a book with the copy's isbn does not exists in the table Book.     3. If the isbn of a book in the database changes, then the isbn of copiesof that book should also change (so those copies continue to belong to the same book).    4. The removal of a book must result in all its copies being deleted.      Give the SQL create statements for Book and Copy such that the above requirements are fulfilled. Use sensible data types or each attribute. Use key constraints and associated actions. Do not use triggers.   NB foreign keys need to be enabled explicitly in SQLite 3 using the command ""PRAGMA foreign_keys = ON;"". Without this option enabled, SQLite will ignore foreign keys, which will make it difficult to properly test your queries.   ",False,1,"create table Book( isbn TEXT,  title TEXT NOT NULL, author TEXT NOT NULL,    PRIMARY KEY (isbn) );   create table Copy( isbn TEXT, serialNumber INT,  weight NUMERIC, bookcase INT, PRIMARY KEY(isbn, serialNumber),  FOREIGN KEY(isbn) REFERENCES Book(isbn) ON UPDATE CASCADE ON DELETE CASCADE );",,"0,4",1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,2,WR,,Give a sequence of two insert statements that violate constraint 1 above ( Every book has a unique value for isbn).,False,1,"INSERT INTO Book VALUES('123', 'BOOK1', 'John John the 2nd'); INSERT INTO Book VALUES('123', 'BOOK2', 'Codin Maticiuc');",,1,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,3,WR,,"Let's assume that the book table contains the following row (and no other rows):     ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom') Give an SQL statement that violates constraint 2.",False,1,"INSERT INTO Copy VALUES('123', 5432 , 1.1, 421);   ",,1,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,4,WR,,"Let's assume that we have two copies of Jennifer Widom's book, i.e., the table Copy has the following two rows:    [ ('9781292025827', 1, 200, 81),      ('9781292025827', 2, 200, 81) ] Give an SQL update statement that shows that condition 3 is handled correctly.",False,1,UPDATE Book  SET isbn='1234567890' WHERE isbn='9781292025827';,,1,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,5,WR,,"For your database, give an SQL statement that shows that constraint 4 is handled correctly.",False,1,DELETE  FROM Book  WHERE ibn='9781292025827';,,0,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,6,WR,,Add a constraint to Copy (or recreate Copy with the added constraint) that makes sure that books never weigh less than 10 grams and never more than 1000 grams.  ,False,1,"create table Copy( isbn TEXT, serialNumber INT,  weight NUMERIC (5,1), bookcase INT, PRIMARY KEY(isbn, serialNumber),  FOREIGN KEY(isbn) REFERENCES Book(isbn) ON UPDATE CASCADE ON DELETE CASCADE, CONSTRAINT weight CHECK( weight >= 10 AND weight <= 1000 ) );",,1,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,7,WR,,Write an assertion that makes sure that somewhere in our library there exists a book copy written by 'Jennifer Widom' NB PostgreSQL and SQLite do not support assertions yet. PostgreSQL does check the syntax of your query.,False,1,"CREATE ASSERTION book_must_jennifer_widom  CHECK ( EXISTS(SELECT*FROM Book, Copy WHERE Book.author='Jennifer Widom' AND  Book.isbn=Copy.isbn) )",,1,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,8,WR,,Create an assertion that states that the total amount of book copies in our library should not exceed 1 billion grams.,False,1,CREATE ASSERTION 1_billion_grams_exceded  CHECK(  (SELECT sum(weight) FROM Copy) <= 1000000000),,1,1
263,263,firstname263,lastname263,1,01/01/2024 00:00,01/01/2024 00:00,,9,WR,,"Create an assertion that makes sure that no bookcase in our library has more than 1,000,000 grams of books.",False,1,CREATE ASSERTION bookcase_not_exciding_onebilion_grams CHECK ( NOT EXISTS ( SELECT * FROM Copy GROUP BY bookcase HAVING sum(weight)>1000000 ) ),,1,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,1,WR,,"A library is setting up a database with the following relational schema:     Book(isbn, title, author)    Copy(isbn, serial_number, weight, bookcase)  A book must have an isbn and a title. Several copies of each book can be present in the library, each with a unique serial number, a weight in grams. Each bookcase has a number. The following constraints apply to every change to the database:         1. Every book has a unique value for isbn.    2. For every copy C there exists a book that has C's isbn. A copy cannot be added to the database if a book with the copy's isbn does not exists in the table Book.     3. If the isbn of a book in the database changes, then the isbn of copiesof that book should also change (so those copies continue to belong to the same book).    4. The removal of a book must result in all its copies being deleted.      Give the SQL create statements for Book and Copy such that the above requirements are fulfilled. Use sensible data types or each attribute. Use key constraints and associated actions. Do not use triggers.   NB foreign keys need to be enabled explicitly in SQLite 3 using the command ""PRAGMA foreign_keys = ON;"". Without this option enabled, SQLite will ignore foreign keys, which will make it difficult to properly test your queries.   ",False,1,"CREATE TABLE Book( isbn BIGINT NOT NULL, PRIMARY KEY(isbn), title TEXT NOT NULL, author TEXT NOT NULL, UNIQUE (isbn, title), ); CREATE TABLE Copy( isbn BIGINT NOT NULL , serial_number INT NOT NULL, weight INT NOT NULL, bookcase INT NOT NULL, PRIMARY KEY(isbn),  FOREIGN KEY (isbn) REFERENCES Book(isbn) ON UPDATE CASCADE ON DELETE CASCADE );",,0,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,2,WR,,Give a sequence of two insert statements that violate constraint 1 above ( Every book has a unique value for isbn).,False,1,"INSERT INTO Book VALUES (2859105968193, 'Sing For The Moment', 'Eminem'); INSERT INTO Book VALUES (2859105968193, 'Dior', 'Pop Smoke');",,1,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,3,WR,,"Let's assume that the book table contains the following row (and no other rows):     ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom') Give an SQL statement that violates constraint 2.",False,1,"INSERT INTO Copy VALUES (0694837692960, 0495305, 935, 46);",,1,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,4,WR,,"Let's assume that we have two copies of Jennifer Widom's book, i.e., the table Copy has the following two rows:    [ ('9781292025827', 1, 200, 81),      ('9781292025827', 2, 200, 81) ] Give an SQL update statement that shows that condition 3 is handled correctly.",False,1,ALTER table Book DROP CONSTRAINT isbn; UPDATE Book SET isbn = 0593857692049 WHERE Book.isbn = 9781292025827; ALTER table Book ADD CONSTRAINT isbn;,,0,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,5,WR,,"For your database, give an SQL statement that shows that constraint 4 is handled correctly.",False,1,ALTER table Book DROP CONSTRAINT isbn; DELETE FROM Book WHERE Book.isbn = 9781292025827; ALTER table Book ADD CONSTRAINT isbn;,,0,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,6,WR,,Add a constraint to Copy (or recreate Copy with the added constraint) that makes sure that books never weigh less than 10 grams and never more than 1000 grams.  ,False,1,ALTER TABLE Copy ADD CONSTRAINT check_max_weight CHECK (weight >= 10 AND weight <= 1000);,,1,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,7,WR,,Write an assertion that makes sure that somewhere in our library there exists a book copy written by 'Jennifer Widom' NB PostgreSQL and SQLite do not support assertions yet. PostgreSQL does check the syntax of your query.,False,1,CREATE ASSERTION bookCopyWrittenByJennifer CHECK(EXISTS( SELECT *  FROM Book T WHERE EXISTS( SELECT *  FROM Copy P WHERE T.isbn = P.isbn AND T.author = 'Jennifer Widom')));,,1,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,8,WR,,Create an assertion that states that the total amount of book copies in our library should not exceed 1 billion grams.,False,1,CREATE ASSERTION MaximumGrams CHECK(NOT EXISTS( SELECT SUM(weight) FROM Copy GROUP BY weight HAVING SUM(weight) > 1000000000 ));,,1,1
264,264,firstname264,lastname264,1,01/01/2024 00:00,01/01/2024 00:00,,9,WR,,"Create an assertion that makes sure that no bookcase in our library has more than 1,000,000 grams of books.",False,1,CREATE ASSERTION MaximumGrams CHECK(NOT EXISTS( SELECT SUM(weight) FROM Copy GROUP BY bookcase HAVING SUM(weight) > 1000000000 ));,,1,1
264,264,firstname264,lastname264,2,01/01/2024 00:00,01/01/2024 00:00,,1,WR,,"A library is setting up a database with the following relational schema:     Book(isbn, title, author)    Copy(isbn, serial_number, weight, bookcase)  A book must have an isbn and a title. Several copies of each book can be present in the library, each with a unique serial number, a weight in grams. Each bookcase has a number. The following constraints apply to every change to the database:         1. Every book has a unique value for isbn.    2. For every copy C there exists a book that has C's isbn. A copy cannot be added to the database if a book with the copy's isbn does not exists in the table Book.     3. If the isbn of a book in the database changes, then the isbn of copiesof that book should also change (so those copies continue to belong to the same book).    4. The removal of a book must result in all its copies being deleted.      Give the SQL create statements for Book and Copy such that the above requirements are fulfilled. Use sensible data types or each attribute. Use key constraints and associated actions. Do not use triggers.   NB foreign keys need to be enabled explicitly in SQLite 3 using the command ""PRAGMA foreign_keys = ON;"". Without this option enabled, SQLite will ignore foreign keys, which will make it difficult to properly test your queries.   ",False,1,"CREATE TABLE Book ( isbn TEXT, title TEXT, author TEXT, UNIQUE(title), PRIMARY KEY(isbn) ); CREATE TABLE Copy( isbn TEXT, serial_number TEXT, weight INT, bookcase int, UNIQUE(serial_number), FOREIGN KEY (isbn) REFERENCES Book(isbn) ON UPDATE CASCADE ON DELETE CASCADE );",,0,1
264,264,firstname264,lastname264,2,01/01/2024 00:00,01/01/2024 00:00,,2,WR,,Give a sequence of two insert statements that violate constraint 1 above ( Every book has a unique value for isbn).,False,1,"INSERT INTO Book(isbn, title, author) VALUES('9781292025827', 'A first course in Database Systems', 'Jennifer Widom'), ('9781292025827', 'No Systems', 'Jennifer Lawrence');",,0,1
264,264,firstname264,lastname264,2,01/01/2024 00:00,01/01/2024 00:00,,3,WR,,"Let's assume that the book table contains the following row (and no other rows):     ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom') Give an SQL statement that violates constraint 2.",False,1,"INSERT INTO Copy (isbn, serial_number, weight, bookcase) VALUES ('45384564566325827', '3453gdfg0sdg3', 5, 2);",,0,1
264,264,firstname264,lastname264,2,01/01/2024 00:00,01/01/2024 00:00,,4,WR,,"Let's assume that we have two copies of Jennifer Widom's book, i.e., the table Copy has the following two rows:    [ ('9781292025827', 1, 200, 81),      ('9781292025827', 2, 200, 81) ] Give an SQL update statement that shows that condition 3 is handled correctly.",False,1,UPDATE Book SET isbn = '35353692' WHERE Book.isbn = '9781292025827';,,0,1
